ID,CALENDAR_ID,Literal_Time_start,LONGITUDE_start,LATITUDE_start,Literal_Time_end,LONGITUDE_end,LATITUDE_end,ROUTE_ABBR,DIRECTION,SERV_DAY_start,SERV_DAY_end,MESSAGE_COUNT
120161007-2645-01,120161007,2016-10-07 10:11:57.887000,-932434067,448629513,2016-10-07 11:03:31.057000,-931685077,450126080,921.0,4.0,Weekday,Weekday,56
120161007-2645-02,120161007,2016-10-07 11:04:06.297000,-931681337,450122773,2016-10-07 11:47:09.207000,-932204589,449212820,921.0,1.0,Weekday,Weekday,52
120161007-2645-03,120161007,2016-10-07 11:47:31.483000,-932208471,449209387,2016-10-07 12:33:07.837000,-931685469,450126332,921.0,4.0,Weekday,Weekday,69
120161007-2645-04,120161007,2016-10-07 12:33:33.717000,-931681103,450122857,2016-10-07 13:16:15.113000,-932205066,449213108,921.0,1.0,Weekday,Weekday,65
120161007-2645-05,120161007,2016-10-07 13:16:38.327000,-932208995,449209727,2016-10-07 14:02:24.440000,-931685249,450125564,921.0,4.0,Weekday,Weekday,61
120161007-2645-06,120161007,2016-10-07 14:03:27.643000,-931682028,450122574,2016-10-07 14:45:38.847000,-932205473,449212639,921.0,1.0,Weekday,Weekday,67
120161007-2645-07,120161007,2016-10-07 14:46:31.450000,-932209214,449210243,2016-10-07 15:34:08.517000,-931682659,450122918,921.0,4.0,Weekday,Weekday,61
120161007-2645-08,120161007,2016-10-07 15:34:11.120000,-931682069,450122651,2016-10-07 16:16:24.310000,-932205401,449213393,921.0,1.0,Weekday,Weekday,74
120161007-2645-09,120161007,2016-10-07 16:16:36.980000,-932208525,449209506,2016-10-07 17:00:16.983000,-931682015,450125297,921.0,4.0,Weekday,Weekday,87
120161007-2645-10,120161007,2016-10-07 17:00:57.777000,-931682189,450122490,2016-10-07 17:46:37.640000,-932208603,449211172,921.0,1.0,Weekday,Weekday,48
120161007-2645-11,120161007,2016-10-07 17:46:48.403000,-932207962,449208034,2016-10-07 18:32:14.193000,-931685345,450125421,921.0,4.0,Weekday,Weekday,90
120161007-2645-12,120161007,2016-10-07 18:32:33.460000,-931682145,450122435,2016-10-07 19:15:11.050000,-932206796,449213333,921.0,1.0,Weekday,Weekday,52
120161007-2645-13,120161007,2016-10-07 19:15:22.360000,-932208400,449209329,2016-10-07 20:02:20.970000,-931685046,450125214,921.0,4.0,Weekday,Weekday,94
120161007-2645-14,120161007,2016-10-07 20:02:41.313000,-931682360,450122520,2016-10-07 20:54:01.740000,-932204332,449212361,921.0,1.0,Weekday,Weekday,87
120161007-2645-15,120161007,2016-10-07 20:54:38.727000,-932208213,449209134,2016-10-07 21:41:13.267000,-931685142,450125543,921.0,4.0,Weekday,Weekday,89
120161007-2645-16,120161007,2016-10-07 21:41:42.923000,-931681358,450122691,2016-10-07 22:32:38.857000,-932205027,449212439,921.0,1.0,Weekday,Weekday,81
120161007-2645-17,120161007,2016-10-07 22:33:13.257000,-932208913,449209732,2016-10-07 23:22:16.397000,-931682593,450122883,921.0,4.0,Weekday,Weekday,83
120161007-2645-18,120161007,2016-10-07 23:22:22.433000,-931682084,450122668,2016-10-08 00:05:57.623000,-932204252,449212404,921.0,1.0,Weekday,Weekday,63
120161007-2645-19,120161007,2016-10-08 00:06:19.637000,-932208201,449209036,2016-10-08 00:53:21.303000,-931684955,450125571,921.0,4.0,Weekday,Weekday,80
120161007-2645-20,120161007,2016-10-08 00:53:34.517000,-931681302,450122663,2016-10-08 01:36:50.093000,-932204482,449213040,921.0,1.0,Weekday,Weekday,62
120161007-2645-21,120161007,2016-10-08 01:37:17.080000,-932208331,449209479,2016-10-08 02:23:24.960000,-931685110,450125624,921.0,4.0,Weekday,Weekday,73
120161007-2645-22,120161007,2016-10-08 02:24:13.040000,-931681738,450122557,2016-10-08 03:08:31.373000,-932204790,449212529,921.0,1.0,Weekday,Weekday,88
120161007-2645-23,120161007,2016-10-08 03:09:10.767000,-932208685,449209814,2016-10-08 03:43:50.803000,-931682693,450128129,921.0,4.0,Weekday,Weekday,79
120161007-2645-24,120161007,2016-10-08 03:44:24.390000,-931680218,450123183,2016-10-08 04:23:22.597000,-932204807,449212880,921.0,1.0,Weekday,Weekday,69
120161007-2645-25,120161007,2016-10-08 04:24:20.207000,-932208565,449209356,2016-10-08 04:58:57.830000,-931684289,450125425,921.0,4.0,Weekday,Weekday,80
120161007-2645-26,120161007,2016-10-08 04:59:08.233000,-931681984,450122783,2016-10-08 05:40:35.047000,-932432150,448642981,921.0,1.0,Weekday,Weekday,58
120161008-2645-00,120161008,2016-10-08 05:40:53.110000,-932428532,448642658,2016-10-08 10:36:56.647000,-932440232,448632384,921.0,1.0,Weekday,Weekday,58
120161008-2645-01,120161008,2016-10-08 10:37:17.423000,-932440232,448632384,2016-10-08 11:34:31.863000,-931684956,450126197,921.0,4.0,Weekday,Weekday,68
120161008-2645-02,120161008,2016-10-08 11:35:19.867000,-931681210,450122750,2016-10-08 12:17:30.310000,-932204486,449212870,921.0,1.0,Weekday,Weekday,72
120161008-2645-03,120161008,2016-10-08 12:18:18.313000,-932208343,449209331,2016-10-08 12:55:15.523000,-931683062,450123633,921.0,4.0,Weekday,Weekday,71
120161008-2645-04,120161008,2016-10-08 12:55:20.657000,-931681284,450122897,2016-10-08 13:37:44.797000,-932204709,449212977,921.0,1.0,Weekday,Weekday,62
120161008-2645-05,120161008,2016-10-08 13:38:19.900000,-932208332,449209145,2016-10-08 14:23:46.047000,-931684822,450125740,921.0,4.0,Weekday,Weekday,66
120161008-2645-06,120161008,2016-10-08 14:24:21.990000,-931681638,450122578,2016-10-08 15:07:44.960000,-932204301,449212129,921.0,1.0,Weekday,Weekday,88
120161008-2645-07,120161008,2016-10-08 15:08:12.823000,-932208367,449209387,2016-10-08 15:52:51.670000,-931685176,450125754,921.0,4.0,Weekday,Weekday,88
120161008-2645-08,120161008,2016-10-08 15:53:20.047000,-931681951,450122419,2016-10-08 16:35:49.043000,-932204276,449212614,921.0,1.0,Weekday,Weekday,87
120161008-2645-09,120161008,2016-10-08 16:36:13.690000,-932208308,449209193,2016-10-08 17:22:50.670000,-931685042,450125567,921.0,4.0,Weekday,Weekday,94
120161008-2645-10,120161008,2016-10-08 17:23:19.397000,-931682113,450122664,2016-10-08 18:05:12.723000,-932205009,449212754,921.0,1.0,Weekday,Weekday,68
120161008-2645-11,120161008,2016-10-08 18:05:44.080000,-932209063,449210127,2016-10-08 18:52:09.710000,-931685140,450126127,921.0,4.0,Weekday,Weekday,63
120161008-2645-12,120161008,2016-10-08 18:52:35.577000,-931681205,450122732,2016-10-08 19:33:42.123000,-932204568,449212680,921.0,1.0,Weekday,Weekday,79
120161008-2645-13,120161008,2016-10-08 19:34:24.353000,-932208488,449209557,2016-10-08 20:20:41.357000,-931684829,450124962,921.0,4.0,Weekday,Weekday,70
