trip_id,service_id_start,trip_headsign_start,dir_sign_start,SERV_DAY_start,stop_lat_start,stop_lon_start,arrival_time_start,departure_time_start,stop_id_start,stop_name_start,stop_desc_start,stop_lat_end,stop_lon_end,arrival_time_end,departure_time_end,stop_id_end,stop_name_end,stop_desc_end
9552479-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,08:38:00,08:38:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,09:07:00,09:07:00,52531,Rosedale Transit Center  Gate A,Near side S
9558215-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,08:39:00,08:39:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,09:06:00,09:06:00,52531,Rosedale Transit Center  Gate A,Near side S
9541672-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,08:44:00,08:44:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,09:12:00,09:12:00,51544,46th St Station Gate A,Near side N
9552575-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,08:45:00,08:45:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,09:11:00,09:11:00,51544,46th St Station Gate A,Near side N
9558309-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,08:45:00,08:45:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,09:11:00,09:11:00,51544,46th St Station Gate A,Near side N
9541572-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,08:47:00,08:47:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,09:16:00,09:16:00,52531,Rosedale Transit Center  Gate A,Near side S
9552480-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,08:48:00,08:48:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,09:17:00,09:17:00,52531,Rosedale Transit Center  Gate A,Near side S
9558216-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,08:49:00,08:49:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,09:16:00,09:16:00,52531,Rosedale Transit Center  Gate A,Near side S
9541673-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,08:54:00,08:54:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,09:22:00,09:22:00,51544,46th St Station Gate A,Near side N
9552576-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,08:55:00,08:55:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,09:21:00,09:21:00,51544,46th St Station Gate A,Near side N
9558310-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,08:55:00,08:55:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,09:21:00,09:21:00,51544,46th St Station Gate A,Near side N
9541573-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,08:57:00,08:57:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,09:26:00,09:26:00,52531,Rosedale Transit Center  Gate A,Near side S
9552481-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,08:58:00,08:58:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,09:27:00,09:27:00,52531,Rosedale Transit Center  Gate A,Near side S
9558217-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,08:58:00,08:58:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,09:26:00,09:26:00,52531,Rosedale Transit Center  Gate A,Near side S
9541674-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,09:04:00,09:04:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,09:31:00,09:31:00,51544,46th St Station Gate A,Near side N
9552577-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,09:05:00,09:05:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,09:31:00,09:31:00,51544,46th St Station Gate A,Near side N
9558311-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,09:05:00,09:05:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,09:31:00,09:31:00,51544,46th St Station Gate A,Near side N
9541574-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,09:07:00,09:07:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,09:36:00,09:36:00,52531,Rosedale Transit Center  Gate A,Near side S
9558218-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,09:08:00,09:08:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,09:36:00,09:36:00,52531,Rosedale Transit Center  Gate A,Near side S
9552482-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,09:08:00,09:08:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,09:37:00,09:37:00,52531,Rosedale Transit Center  Gate A,Near side S
9558312-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,09:14:00,09:14:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,09:41:00,09:41:00,51544,46th St Station Gate A,Near side N
9541675-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,09:14:00,09:14:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,09:41:00,09:41:00,51544,46th St Station Gate A,Near side N
9552578-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,09:14:00,09:14:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,09:41:00,09:41:00,51544,46th St Station Gate A,Near side N
9541575-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,09:17:00,09:17:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,09:46:00,09:46:00,52531,Rosedale Transit Center  Gate A,Near side S
9552483-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,09:18:00,09:18:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,09:47:00,09:47:00,52531,Rosedale Transit Center  Gate A,Near side S
9558219-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,09:18:00,09:18:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,09:46:00,09:46:00,52531,Rosedale Transit Center  Gate A,Near side S
9541676-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,09:24:00,09:24:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,09:51:00,09:51:00,51544,46th St Station Gate A,Near side N
9558313-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,09:24:00,09:24:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,09:52:00,09:52:00,51544,46th St Station Gate A,Near side N
9552579-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,09:24:00,09:24:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,09:52:00,09:52:00,51544,46th St Station Gate A,Near side N
9541576-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,09:27:00,09:27:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,09:56:00,09:56:00,52531,Rosedale Transit Center  Gate A,Near side S
9558220-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,09:28:00,09:28:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,09:56:00,09:56:00,52531,Rosedale Transit Center  Gate A,Near side S
9552484-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,09:28:00,09:28:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,09:57:00,09:57:00,52531,Rosedale Transit Center  Gate A,Near side S
9552580-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,09:34:00,09:34:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,10:02:00,10:02:00,51544,46th St Station Gate A,Near side N
9541677-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,09:34:00,09:34:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,10:01:00,10:01:00,51544,46th St Station Gate A,Near side N
9558314-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,09:34:00,09:34:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,10:02:00,10:02:00,51544,46th St Station Gate A,Near side N
9541577-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,09:37:00,09:37:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,10:06:00,10:06:00,52531,Rosedale Transit Center  Gate A,Near side S
9558221-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,09:38:00,09:38:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,10:07:00,10:07:00,52531,Rosedale Transit Center  Gate A,Near side S
9552485-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,09:38:00,09:38:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,10:07:00,10:07:00,52531,Rosedale Transit Center  Gate A,Near side S
9552581-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,09:44:00,09:44:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,10:12:00,10:12:00,51544,46th St Station Gate A,Near side N
9558315-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,09:44:00,09:44:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,10:12:00,10:12:00,51544,46th St Station Gate A,Near side N
9541678-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,09:44:00,09:44:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,10:11:00,10:11:00,51544,46th St Station Gate A,Near side N
9541578-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,09:47:00,09:47:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,10:16:00,10:16:00,52531,Rosedale Transit Center  Gate A,Near side S
9558222-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,09:48:00,09:48:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,10:17:00,10:17:00,52531,Rosedale Transit Center  Gate A,Near side S
9552486-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,09:48:00,09:48:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,10:17:00,10:17:00,52531,Rosedale Transit Center  Gate A,Near side S
9541679-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,09:54:00,09:54:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,10:21:00,10:21:00,51544,46th St Station Gate A,Near side N
9558316-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,09:54:00,09:54:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,10:22:00,10:22:00,51544,46th St Station Gate A,Near side N
9552582-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,09:54:00,09:54:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,10:22:00,10:22:00,51544,46th St Station Gate A,Near side N
9541579-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,09:57:00,09:57:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,10:26:00,10:26:00,52531,Rosedale Transit Center  Gate A,Near side S
9552487-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,09:58:00,09:58:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,10:27:00,10:27:00,52531,Rosedale Transit Center  Gate A,Near side S
9558223-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,09:58:00,09:58:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,10:27:00,10:27:00,52531,Rosedale Transit Center  Gate A,Near side S
9558317-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,10:04:00,10:04:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,10:32:00,10:32:00,51544,46th St Station Gate A,Near side N
9552583-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,10:04:00,10:04:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,10:32:00,10:32:00,51544,46th St Station Gate A,Near side N
9541680-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,10:04:00,10:04:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,10:31:00,10:31:00,51544,46th St Station Gate A,Near side N
9541580-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,10:07:00,10:07:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,10:36:00,10:36:00,52531,Rosedale Transit Center  Gate A,Near side S
9552488-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,10:08:00,10:08:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,10:37:00,10:37:00,52531,Rosedale Transit Center  Gate A,Near side S
9558224-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,10:08:00,10:08:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,10:37:00,10:37:00,52531,Rosedale Transit Center  Gate A,Near side S
9541681-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,10:14:00,10:14:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,10:42:00,10:42:00,51544,46th St Station Gate A,Near side N
9558318-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,10:14:00,10:14:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,10:42:00,10:42:00,51544,46th St Station Gate A,Near side N
9552584-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,10:14:00,10:14:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,10:42:00,10:42:00,51544,46th St Station Gate A,Near side N
9541581-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,10:17:00,10:17:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,10:46:00,10:46:00,52531,Rosedale Transit Center  Gate A,Near side S
9552489-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,10:18:00,10:18:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,10:47:00,10:47:00,52531,Rosedale Transit Center  Gate A,Near side S
9558225-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,10:18:00,10:18:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,10:47:00,10:47:00,52531,Rosedale Transit Center  Gate A,Near side S
9558319-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,10:24:00,10:24:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,10:52:00,10:52:00,51544,46th St Station Gate A,Near side N
9552585-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,10:24:00,10:24:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,10:52:00,10:52:00,51544,46th St Station Gate A,Near side N
9541682-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,10:24:00,10:24:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,10:52:00,10:52:00,51544,46th St Station Gate A,Near side N
9541582-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,10:27:00,10:27:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,10:56:00,10:56:00,52531,Rosedale Transit Center  Gate A,Near side S
9552490-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,10:28:00,10:28:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,10:57:00,10:57:00,52531,Rosedale Transit Center  Gate A,Near side S
9558226-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,10:28:00,10:28:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,10:57:00,10:57:00,52531,Rosedale Transit Center  Gate A,Near side S
9558320-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,10:33:00,10:33:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,11:02:00,11:02:00,51544,46th St Station Gate A,Near side N
9552586-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,10:33:00,10:33:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,11:02:00,11:02:00,51544,46th St Station Gate A,Near side N
9541683-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,10:34:00,10:34:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,11:02:00,11:02:00,51544,46th St Station Gate A,Near side N
9541583-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,10:37:00,10:37:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,11:07:00,11:07:00,52531,Rosedale Transit Center  Gate A,Near side S
9552491-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,10:38:00,10:38:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,11:07:00,11:07:00,52531,Rosedale Transit Center  Gate A,Near side S
9558227-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,10:38:00,10:38:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,11:07:00,11:07:00,52531,Rosedale Transit Center  Gate A,Near side S
9558321-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,10:43:00,10:43:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,11:13:00,11:13:00,51544,46th St Station Gate A,Near side N
9552587-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,10:43:00,10:43:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,11:13:00,11:13:00,51544,46th St Station Gate A,Near side N
9541684-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,10:44:00,10:44:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,11:12:00,11:12:00,51544,46th St Station Gate A,Near side N
9541584-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,10:47:00,10:47:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,11:17:00,11:17:00,52531,Rosedale Transit Center  Gate A,Near side S
9558228-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,10:48:00,10:48:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,11:17:00,11:17:00,52531,Rosedale Transit Center  Gate A,Near side S
9552492-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,10:48:00,10:48:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,11:18:00,11:18:00,52531,Rosedale Transit Center  Gate A,Near side S
9552588-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,10:53:00,10:53:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,11:23:00,11:23:00,51544,46th St Station Gate A,Near side N
9541685-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,10:53:00,10:53:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,11:22:00,11:22:00,51544,46th St Station Gate A,Near side N
9558322-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,10:53:00,10:53:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,11:23:00,11:23:00,51544,46th St Station Gate A,Near side N
9541585-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,10:57:00,10:57:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,11:27:00,11:27:00,52531,Rosedale Transit Center  Gate A,Near side S
9558229-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,10:58:00,10:58:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,11:27:00,11:27:00,52531,Rosedale Transit Center  Gate A,Near side S
